Params,Total Accuracy,Accuracy per label,Max val list,Max str list,Label str,Total_Accuracy,Accuracy_per_label,Max_val_list,Max_str_list,Label_str,Matrice
"['savgol(5, 2)', 'ORPL(150)', 'PCA(1)', 'R2 classifier()', 'Not Normalized', 'High Wavenumbers']",,,,,,0.18109820485744457,"[6.0, 3.0, 5.0, 30.0, 88.0, 68.0, 24.0, 10.0]","[41.0, 62.0, 32.0, 29.0, 12.0, 32.0, 24.0, 46.0]","['putamen', 'STN', 'putamen', 'caudate', 'GPe', 'STN', 'GPe', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 15   5   2  59  70   0 107   5]
 [ 16   8   7 179  39   0  29  10]
 [ 54  38  20  43  69  11 140  69]
 [  3   8   1 102   1  97  85  42]
 [ 10   0   0   0  76   0   0   0]
 [  0   0   0  31   0  66   0   0]
 [ 29   1   0  29   6  25  30   3]
 [ 10  14   2 118   7  58  19  26]]"
"['savgol(5, 2)', 'ORPL(150)', 'PCA(3)', 'R2 classifier()', 'Not Normalized', 'FingerPrint']",,,,,,0.13463569165786696,"[12.0, 7.0, 3.0, 2.0, 77.0, 23.0, 62.0, 7.0]","[33.0, 42.0, 52.0, 37.0, 12.0, 33.0, 24.0, 41.0]","['GPi', 'caudate', 'WM', 'caudate', 'GPe', 'STN', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 31  87   0  10  84  30  20   1]
 [ 21  19  11  45  53 120   0  19]
 [124   6  14  16 229  24   6  25]
 [ 11  16 100   8   3 126   1  74]
 [ 10   0  10   0  66   0   0   0]
 [  0   0   0  32   0  22  18  25]
 [  7   0   0  10   0  29  76   1]
 [ 29  14 105  17   1  63   6  19]]"
"['savgol(5, 2)', 'ORPL(150)', 'PCA(3)', 'R2 classifier()', 'Not Normalized', 'No Raman Region']",,,,,,0.1304118268215417,"[8.0, 11.0, 8.0, 1.0, 58.0, 6.0, 74.0, 4.0]","[37.0, 30.0, 39.0, 45.0, 14.0, 21.0, 14.0, 42.0]","['caudate', 'caudate', 'WM', 'WM', 'thalamus', 'WM', 'caudate', 'WM']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 22  12  51  15   2  98  55   8]
 [ 31  32  26   9  24  85  18  63]
 [ 50  12  35   4 175  24 131  13]
 [ 15  26   1   2 152  47  76  20]
 [  5   1  11   6  50   0   1  12]
 [  8  16   0   9  20   6  18  20]
 [  6   7   0   0   0  17  91   2]
 [ 30  46   4  20 107  23  15   9]]"
"['savgol(5, 2)', 'ORPL(150)', 'PCA(3)', 'R2 classifier()', 'Not Normalized', 'High Wavenumbers']",,,,,,0.18109820485744457,"[6.0, 3.0, 5.0, 30.0, 88.0, 68.0, 24.0, 10.0]","[41.0, 62.0, 32.0, 29.0, 12.0, 32.0, 24.0, 46.0]","['putamen', 'STN', 'putamen', 'caudate', 'GPe', 'STN', 'GPe', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 15   5   2  59  70   0 107   5]
 [ 16   8   7 179  39   0  29  10]
 [ 54  38  20  43  69  11 140  69]
 [  3   8   1 102   1  97  85  42]
 [ 10   0   0   0  76   0   0   0]
 [  0   0   0  31   0  66   0   0]
 [ 29   1   0  29   6  25  30   3]
 [ 10  14   2 118   7  58  19  26]]"
"['savgol(5, 2)', 'ORPL(150)', 'PCA(8)', 'R2 classifier()', 'Not Normalized', 'FingerPrint']",,,,,,0.13463569165786696,"[12.0, 7.0, 3.0, 2.0, 77.0, 23.0, 62.0, 7.0]","[33.0, 42.0, 52.0, 37.0, 12.0, 33.0, 24.0, 41.0]","['GPi', 'caudate', 'WM', 'caudate', 'GPe', 'STN', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 31  87   0  10  84  30  20   1]
 [ 21  19  11  45  53 120   0  19]
 [124   6  14  16 229  24   6  25]
 [ 11  16 100   8   3 126   1  74]
 [ 10   0  10   0  66   0   0   0]
 [  0   0   0  32   0  22  18  25]
 [  7   0   0  10   0  29  76   1]
 [ 29  14 105  17   1  63   6  19]]"
"['savgol(5, 2)', 'ORPL(150)', 'PCA(8)', 'R2 classifier()', 'Not Normalized', 'No Raman Region']",,,,,,0.1304118268215417,"[8.0, 11.0, 8.0, 1.0, 58.0, 6.0, 74.0, 4.0]","[37.0, 30.0, 39.0, 45.0, 14.0, 21.0, 14.0, 42.0]","['caudate', 'caudate', 'WM', 'WM', 'thalamus', 'WM', 'caudate', 'WM']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 22  12  51  15   2  98  55   8]
 [ 31  32  26   9  24  85  18  63]
 [ 50  12  35   4 175  24 131  13]
 [ 15  26   1   2 152  47  76  20]
 [  5   1  11   6  50   0   1  12]
 [  8  16   0   9  20   6  18  20]
 [  6   7   0   0   0  17  91   2]
 [ 30  46   4  20 107  23  15   9]]"
"['savgol(5, 2)', 'ORPL(150)', 'PCA(8)', 'R2 classifier()', 'Not Normalized', 'High Wavenumbers']",,,,,,0.18109820485744457,"[6.0, 3.0, 5.0, 30.0, 88.0, 68.0, 24.0, 10.0]","[41.0, 62.0, 32.0, 29.0, 12.0, 32.0, 24.0, 46.0]","['putamen', 'STN', 'putamen', 'caudate', 'GPe', 'STN', 'GPe', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 15   5   2  59  70   0 107   5]
 [ 16   8   7 179  39   0  29  10]
 [ 54  38  20  43  69  11 140  69]
 [  3   8   1 102   1  97  85  42]
 [ 10   0   0   0  76   0   0   0]
 [  0   0   0  31   0  66   0   0]
 [ 29   1   0  29   6  25  30   3]
 [ 10  14   2 118   7  58  19  26]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(1)', 'R2 classifier()', 'Not Normalized', 'FingerPrint']",,,,,,0.2307286166842661,"[42.0, 19.0, 11.0, 12.0, 85.0, 33.0, 63.0, 2.0]","[21.0, 33.0, 39.0, 23.0, 15.0, 36.0, 20.0, 40.0]","['GPi', 'GPe', 'thalamus', 'SN', 'GPi', 'thalamus', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[111  54  27   0  27   0  44   0]
 [ 95  54   4  73  26   1  10  25]
 [154  24  47  18   3   4  21 173]
 [ 24  28  79  39   3  26  71  69]
 [  0  13   0   0  73   0   0   0]
 [  0   1   0  11   0  32  18  35]
 [  2   0   0   1  18  25  77   0]
 [  9   3 102  34  21  69  12   4]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(1)', 'R2 classifier()', 'Not Normalized', 'No Raman Region']",,,,,,0.14730728616684266,"[8.0, 27.0, 4.0, 2.0, 13.0, 36.0, 79.0, 5.0]","[44.0, 27.0, 51.0, 36.0, 29.0, 29.0, 8.0, 40.0]","['putamen', 'putamen', 'caudate', 'putamen', 'thalamus', 'putamen', 'GPe', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 20  18   5   5   0  95 117   3]
 [ 16  77   9  67   1  36  78   4]
 [ 30  16  19   7  14 227 116  15]
 [  3 105   0   8  39  31 123  30]
 [  1  17   5   1  11  22   4  25]
 [  4  23   0   4   0  35  28   3]
 [ 10   5   0   2   0   9  97   0]
 [  7  63   5   9   6 102  50  12]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(1)', 'R2 classifier()', 'Not Normalized', 'High Wavenumbers']",,,,,,0.18109820485744457,"[24.0, 5.0, 17.0, 6.0, 91.0, 53.0, 15.0, 9.0]","[24.0, 39.0, 27.0, 26.0, 9.0, 31.0, 29.0, 28.0]","['putamen', 'STN', 'putamen', 'thalamus', 'GPe', 'STN', 'WM', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 62  57  30   6  37   0  64   7]
 [ 54  13  25 113  26  10  19  28]
 [ 82  31  76  34   5  14 119  83]
 [ 55  69  39  22   6  53   8  87]
 [  8   0   0   0  78   0   0   0]
 [  0   0   2  30   0  51   0  14]
 [ 15  15   5   8  36  24  19   1]
 [  9  32  27  64  18  70  12  22]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(3)', 'R2 classifier()', 'Not Normalized', 'FingerPrint']",,,,,,0.2307286166842661,"[42.0, 19.0, 11.0, 12.0, 85.0, 33.0, 63.0, 2.0]","[21.0, 33.0, 39.0, 23.0, 15.0, 36.0, 20.0, 40.0]","['GPi', 'GPe', 'thalamus', 'SN', 'GPi', 'thalamus', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[111  54  27   0  27   0  44   0]
 [ 95  54   4  73  26   1  10  25]
 [154  24  47  18   3   4  21 173]
 [ 24  28  79  39   3  26  71  69]
 [  0  13   0   0  73   0   0   0]
 [  0   1   0  11   0  32  18  35]
 [  2   0   0   1  18  25  77   0]
 [  9   3 102  34  21  69  12   4]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(3)', 'R2 classifier()', 'Not Normalized', 'No Raman Region']",,,,,,0.14730728616684266,"[8.0, 27.0, 4.0, 2.0, 13.0, 36.0, 79.0, 5.0]","[44.0, 27.0, 51.0, 36.0, 29.0, 29.0, 8.0, 40.0]","['putamen', 'putamen', 'caudate', 'putamen', 'thalamus', 'putamen', 'GPe', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 20  18   5   5   0  95 117   3]
 [ 16  77   9  67   1  36  78   4]
 [ 30  16  19   7  14 227 116  15]
 [  3 105   0   8  39  31 123  30]
 [  1  17   5   1  11  22   4  25]
 [  4  23   0   4   0  35  28   3]
 [ 10   5   0   2   0   9  97   0]
 [  7  63   5   9   6 102  50  12]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(3)', 'R2 classifier()', 'Not Normalized', 'High Wavenumbers']",,,,,,0.18109820485744457,"[24.0, 5.0, 17.0, 6.0, 91.0, 53.0, 15.0, 9.0]","[24.0, 39.0, 27.0, 26.0, 9.0, 31.0, 29.0, 28.0]","['putamen', 'STN', 'putamen', 'thalamus', 'GPe', 'STN', 'WM', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 62  57  30   6  37   0  64   7]
 [ 54  13  25 113  26  10  19  28]
 [ 82  31  76  34   5  14 119  83]
 [ 55  69  39  22   6  53   8  87]
 [  8   0   0   0  78   0   0   0]
 [  0   0   2  30   0  51   0  14]
 [ 15  15   5   8  36  24  19   1]
 [  9  32  27  64  18  70  12  22]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(8)', 'R2 classifier()', 'Not Normalized', 'FingerPrint']",,,,,,0.2307286166842661,"[42.0, 19.0, 11.0, 12.0, 85.0, 33.0, 63.0, 2.0]","[21.0, 33.0, 39.0, 23.0, 15.0, 36.0, 20.0, 40.0]","['GPi', 'GPe', 'thalamus', 'SN', 'GPi', 'thalamus', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[111  54  27   0  27   0  44   0]
 [ 95  54   4  73  26   1  10  25]
 [154  24  47  18   3   4  21 173]
 [ 24  28  79  39   3  26  71  69]
 [  0  13   0   0  73   0   0   0]
 [  0   1   0  11   0  32  18  35]
 [  2   0   0   1  18  25  77   0]
 [  9   3 102  34  21  69  12   4]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(8)', 'R2 classifier()', 'Not Normalized', 'No Raman Region']",,,,,,0.14730728616684266,"[8.0, 27.0, 4.0, 2.0, 13.0, 36.0, 79.0, 5.0]","[44.0, 27.0, 51.0, 36.0, 29.0, 29.0, 8.0, 40.0]","['putamen', 'putamen', 'caudate', 'putamen', 'thalamus', 'putamen', 'GPe', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 20  18   5   5   0  95 117   3]
 [ 16  77   9  67   1  36  78   4]
 [ 30  16  19   7  14 227 116  15]
 [  3 105   0   8  39  31 123  30]
 [  1  17   5   1  11  22   4  25]
 [  4  23   0   4   0  35  28   3]
 [ 10   5   0   2   0   9  97   0]
 [  7  63   5   9   6 102  50  12]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(8)', 'R2 classifier()', 'Not Normalized', 'High Wavenumbers']",,,,,,0.18109820485744457,"[24.0, 5.0, 17.0, 6.0, 91.0, 53.0, 15.0, 9.0]","[24.0, 39.0, 27.0, 26.0, 9.0, 31.0, 29.0, 28.0]","['putamen', 'STN', 'putamen', 'thalamus', 'GPe', 'STN', 'WM', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 62  57  30   6  37   0  64   7]
 [ 54  13  25 113  26  10  19  28]
 [ 82  31  76  34   5  14 119  83]
 [ 55  69  39  22   6  53   8  87]
 [  8   0   0   0  78   0   0   0]
 [  0   0   2  30   0  51   0  14]
 [ 15  15   5   8  36  24  19   1]
 [  9  32  27  64  18  70  12  22]]"
"['savgol(10, 2)', 'ORPL(70)', 'PCA(1)', 'R2 classifier()', 'Not Normalized', 'FingerPrint']",,,,,,0.22175290390707497,"[26.0, 11.0, 24.0, 2.0, 94.0, 39.0, 72.0, 0.0]","[27.0, 33.0, 33.0, 44.0, 5.0, 31.0, 21.0, 42.0]","['GPi', 'STN', 'GPe', 'thalamus', 'GPi', 'thalamus', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 68  71  35   0  46   0  43   0]
 [ 55  31   2  95  42  17  19  27]
 [148  14 106   9  13  13  37 104]
 [  8  40  12   8   4  49  69 149]
 [  1   4   0   0  81   0   0   0]
 [  0   2   0   9   0  38  18  30]
 [  4   0   0   0   5  26  88   0]
 [  6  13 107  12  19  82  15   0]]"
"['savgol(10, 2)', 'ORPL(70)', 'PCA(1)', 'R2 classifier()', 'Not Normalized', 'No Raman Region']",,,,,,0.16525871172122492,"[11.0, 32.0, 7.0, 0.0, 44.0, 15.0, 79.0, 4.0]","[32.0, 29.0, 36.0, 38.0, 21.0, 41.0, 10.0, 31.0]","['putamen', 'putamen', 'WM', 'putamen', 'SN', 'GPi', 'caudate', 'GPi']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 29  28  24   1   9  59  85  28]
 [ 20  92  27  36   4  12  83  14]
 [ 35  36  31   1 161  12 147  21]
 [ 10  90   6   0  71   2 129  31]
 [  5  17  18   0  38   2   2   4]
 [ 15  40   0   0   0  15  26   1]
 [  7   7   0   0   0  12  97   0]
 [ 51  78  26   0  41   8  39  11]]"
"['savgol(10, 2)', 'ORPL(70)', 'PCA(1)', 'R2 classifier()', 'Not Normalized', 'High Wavenumbers']",,,,,,0.1979936642027455,"[5.0, 2.0, 15.0, 31.0, 92.0, 69.0, 11.0, 9.0]","[38.0, 61.0, 31.0, 26.0, 8.0, 31.0, 37.0, 38.0]","['STN', 'STN', 'putamen', 'caudate', 'GPe', 'STN', 'STN', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 13   8   9 100  70   0  53  10]
 [ 31   7   3 176  37   1  21  12]
 [ 41  36  68  31  75  19 138  36]
 [  9  24   3 106   3  89  52  53]
 [  7   0   0   0  79   0   0   0]
 [  0   0   0  30   0  67   0   0]
 [  8   4   0  46  27  25  13   0]
 [ 18  18   9  97  13  68   9  22]]"
"['savgol(10, 2)', 'ORPL(70)', 'PCA(3)', 'R2 classifier()', 'Not Normalized', 'FingerPrint']",,,,,,0.22175290390707497,"[26.0, 11.0, 24.0, 2.0, 94.0, 39.0, 72.0, 0.0]","[27.0, 33.0, 33.0, 44.0, 5.0, 31.0, 21.0, 42.0]","['GPi', 'STN', 'GPe', 'thalamus', 'GPi', 'thalamus', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 68  71  35   0  46   0  43   0]
 [ 55  31   2  95  42  17  19  27]
 [148  14 106   9  13  13  37 104]
 [  8  40  12   8   4  49  69 149]
 [  1   4   0   0  81   0   0   0]
 [  0   2   0   9   0  38  18  30]
 [  4   0   0   0   5  26  88   0]
 [  6  13 107  12  19  82  15   0]]"
"['savgol(10, 2)', 'ORPL(70)', 'PCA(3)', 'R2 classifier()', 'Not Normalized', 'No Raman Region']",,,,,,0.16525871172122492,"[11.0, 32.0, 7.0, 0.0, 44.0, 15.0, 79.0, 4.0]","[32.0, 29.0, 36.0, 38.0, 21.0, 41.0, 10.0, 31.0]","['putamen', 'putamen', 'WM', 'putamen', 'SN', 'GPi', 'caudate', 'GPi']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 29  28  24   1   9  59  85  28]
 [ 20  92  27  36   4  12  83  14]
 [ 35  36  31   1 161  12 147  21]
 [ 10  90   6   0  71   2 129  31]
 [  5  17  18   0  38   2   2   4]
 [ 15  40   0   0   0  15  26   1]
 [  7   7   0   0   0  12  97   0]
 [ 51  78  26   0  41   8  39  11]]"
"['savgol(10, 2)', 'ORPL(70)', 'PCA(3)', 'R2 classifier()', 'Not Normalized', 'High Wavenumbers']",,,,,,0.1979936642027455,"[5.0, 2.0, 15.0, 31.0, 92.0, 69.0, 11.0, 9.0]","[38.0, 61.0, 31.0, 26.0, 8.0, 31.0, 37.0, 38.0]","['STN', 'STN', 'putamen', 'caudate', 'GPe', 'STN', 'STN', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 13   8   9 100  70   0  53  10]
 [ 31   7   3 176  37   1  21  12]
 [ 41  36  68  31  75  19 138  36]
 [  9  24   3 106   3  89  52  53]
 [  7   0   0   0  79   0   0   0]
 [  0   0   0  30   0  67   0   0]
 [  8   4   0  46  27  25  13   0]
 [ 18  18   9  97  13  68   9  22]]"
"['savgol(10, 2)', 'ORPL(70)', 'PCA(8)', 'R2 classifier()', 'Not Normalized', 'FingerPrint']",,,,,,0.22175290390707497,"[26.0, 11.0, 24.0, 2.0, 94.0, 39.0, 72.0, 0.0]","[27.0, 33.0, 33.0, 44.0, 5.0, 31.0, 21.0, 42.0]","['GPi', 'STN', 'GPe', 'thalamus', 'GPi', 'thalamus', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 68  71  35   0  46   0  43   0]
 [ 55  31   2  95  42  17  19  27]
 [148  14 106   9  13  13  37 104]
 [  8  40  12   8   4  49  69 149]
 [  1   4   0   0  81   0   0   0]
 [  0   2   0   9   0  38  18  30]
 [  4   0   0   0   5  26  88   0]
 [  6  13 107  12  19  82  15   0]]"
"['savgol(10, 2)', 'ORPL(70)', 'PCA(8)', 'R2 classifier()', 'Not Normalized', 'No Raman Region']",,,,,,0.16525871172122492,"[11.0, 32.0, 7.0, 0.0, 44.0, 15.0, 79.0, 4.0]","[32.0, 29.0, 36.0, 38.0, 21.0, 41.0, 10.0, 31.0]","['putamen', 'putamen', 'WM', 'putamen', 'SN', 'GPi', 'caudate', 'GPi']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 29  28  24   1   9  59  85  28]
 [ 20  92  27  36   4  12  83  14]
 [ 35  36  31   1 161  12 147  21]
 [ 10  90   6   0  71   2 129  31]
 [  5  17  18   0  38   2   2   4]
 [ 15  40   0   0   0  15  26   1]
 [  7   7   0   0   0  12  97   0]
 [ 51  78  26   0  41   8  39  11]]"
"['savgol(10, 2)', 'ORPL(70)', 'PCA(8)', 'R2 classifier()', 'Not Normalized', 'High Wavenumbers']",,,,,,0.1979936642027455,"[5.0, 2.0, 15.0, 31.0, 92.0, 69.0, 11.0, 9.0]","[38.0, 61.0, 31.0, 26.0, 8.0, 31.0, 37.0, 38.0]","['STN', 'STN', 'putamen', 'caudate', 'GPe', 'STN', 'STN', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 13   8   9 100  70   0  53  10]
 [ 31   7   3 176  37   1  21  12]
 [ 41  36  68  31  75  19 138  36]
 [  9  24   3 106   3  89  52  53]
 [  7   0   0   0  79   0   0   0]
 [  0   0   0  30   0  67   0   0]
 [  8   4   0  46  27  25  13   0]
 [ 18  18   9  97  13  68   9  22]]"
"['savgol(10, 2)', 'ORPL(150)', 'PCA(1)', 'R2 classifier()', 'Not Normalized', 'FingerPrint']",,,,,,0.133051742344245,"[12.0, 7.0, 3.0, 2.0, 74.0, 22.0, 62.0, 7.0]","[34.0, 43.0, 51.0, 37.0, 14.0, 33.0, 23.0, 41.0]","['GPi', 'caudate', 'WM', 'caudate', 'GPe', 'STN', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 31  89   0   7  84  30  21   1]
 [ 20  19  11  42  53 123   0  20]
 [124   7  14  16 228  24   6  25]
 [ 11  16 102   8   3 126   1  72]
 [ 12   0  10   0  64   0   0   0]
 [  0   0   0  32   0  21  19  25]
 [  7   0   0  11   0  28  76   1]
 [ 29  14 105  17   1  63   6  19]]"
"['savgol(10, 2)', 'ORPL(150)', 'PCA(1)', 'R2 classifier()', 'Not Normalized', 'No Raman Region']",,,,,,0.1304118268215417,"[9.0, 9.0, 9.0, 0.0, 62.0, 3.0, 75.0, 4.0]","[25.0, 26.0, 39.0, 46.0, 12.0, 23.0, 18.0, 44.0]","['caudate', 'caudate', 'WM', 'WM', 'SN', 'thalamus', 'caudate', 'WM']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 24  16  51  42   2  67  54   7]
 [ 33  27  31   9  26  75  16  71]
 [ 45  12  39   5 172  23 134  14]
 [ 18  26   1   0 156  45  76  17]
 [  5   1  10   6  53   1   1   9]
 [  7  16   0  12  18   3  19  22]
 [  4   3   0   0   0  22  92   2]
 [ 29  48   5  18 111  19  15   9]]"
"['savgol(10, 2)', 'ORPL(150)', 'PCA(1)', 'R2 classifier()', 'Not Normalized', 'High Wavenumbers']",,,,,,0.17634635691657866,"[6.0, 2.0, 6.0, 26.0, 90.0, 75.0, 20.0, 10.0]","[38.0, 62.0, 31.0, 33.0, 10.0, 25.0, 30.0, 43.0]","['putamen', 'STN', 'putamen', 'caudate', 'GPe', 'STN', 'STN', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 16   5   2  61  70   0 100   9]
 [ 14   6   7 179  40   0  30  12]
 [ 57  36  25  36  66  20 137  67]
 [  2   9   0  87   2 112  83  44]
 [  9   0   0   0  77   0   0   0]
 [  0   0   0  24   0  73   0   0]
 [ 29   1   0  37   6  26  24   0]
 [ 10  14   2 108   7  68  19  26]]"
"['savgol(10, 2)', 'ORPL(150)', 'PCA(3)', 'R2 classifier()', 'Not Normalized', 'FingerPrint']",,,,,,0.133051742344245,"[12.0, 7.0, 3.0, 2.0, 74.0, 22.0, 62.0, 7.0]","[34.0, 43.0, 51.0, 37.0, 14.0, 33.0, 23.0, 41.0]","['GPi', 'caudate', 'WM', 'caudate', 'GPe', 'STN', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 31  89   0   7  84  30  21   1]
 [ 20  19  11  42  53 123   0  20]
 [124   7  14  16 228  24   6  25]
 [ 11  16 102   8   3 126   1  72]
 [ 12   0  10   0  64   0   0   0]
 [  0   0   0  32   0  21  19  25]
 [  7   0   0  11   0  28  76   1]
 [ 29  14 105  17   1  63   6  19]]"
"['savgol(10, 2)', 'ORPL(150)', 'PCA(3)', 'R2 classifier()', 'Not Normalized', 'No Raman Region']",,,,,,0.1304118268215417,"[9.0, 9.0, 9.0, 0.0, 62.0, 3.0, 75.0, 4.0]","[25.0, 26.0, 39.0, 46.0, 12.0, 23.0, 18.0, 44.0]","['caudate', 'caudate', 'WM', 'WM', 'SN', 'thalamus', 'caudate', 'WM']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 24  16  51  42   2  67  54   7]
 [ 33  27  31   9  26  75  16  71]
 [ 45  12  39   5 172  23 134  14]
 [ 18  26   1   0 156  45  76  17]
 [  5   1  10   6  53   1   1   9]
 [  7  16   0  12  18   3  19  22]
 [  4   3   0   0   0  22  92   2]
 [ 29  48   5  18 111  19  15   9]]"
"['savgol(10, 2)', 'ORPL(150)', 'PCA(3)', 'R2 classifier()', 'Not Normalized', 'High Wavenumbers']",,,,,,0.17634635691657866,"[6.0, 2.0, 6.0, 26.0, 90.0, 75.0, 20.0, 10.0]","[38.0, 62.0, 31.0, 33.0, 10.0, 25.0, 30.0, 43.0]","['putamen', 'STN', 'putamen', 'caudate', 'GPe', 'STN', 'STN', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 16   5   2  61  70   0 100   9]
 [ 14   6   7 179  40   0  30  12]
 [ 57  36  25  36  66  20 137  67]
 [  2   9   0  87   2 112  83  44]
 [  9   0   0   0  77   0   0   0]
 [  0   0   0  24   0  73   0   0]
 [ 29   1   0  37   6  26  24   0]
 [ 10  14   2 108   7  68  19  26]]"
"['savgol(10, 2)', 'ORPL(150)', 'PCA(8)', 'R2 classifier()', 'Not Normalized', 'FingerPrint']",,,,,,0.133051742344245,"[12.0, 7.0, 3.0, 2.0, 74.0, 22.0, 62.0, 7.0]","[34.0, 43.0, 51.0, 37.0, 14.0, 33.0, 23.0, 41.0]","['GPi', 'caudate', 'WM', 'caudate', 'GPe', 'STN', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 31  89   0   7  84  30  21   1]
 [ 20  19  11  42  53 123   0  20]
 [124   7  14  16 228  24   6  25]
 [ 11  16 102   8   3 126   1  72]
 [ 12   0  10   0  64   0   0   0]
 [  0   0   0  32   0  21  19  25]
 [  7   0   0  11   0  28  76   1]
 [ 29  14 105  17   1  63   6  19]]"
"['savgol(10, 2)', 'ORPL(150)', 'PCA(8)', 'R2 classifier()', 'Not Normalized', 'No Raman Region']",,,,,,0.1304118268215417,"[9.0, 9.0, 9.0, 0.0, 62.0, 3.0, 75.0, 4.0]","[25.0, 26.0, 39.0, 46.0, 12.0, 23.0, 18.0, 44.0]","['caudate', 'caudate', 'WM', 'WM', 'SN', 'thalamus', 'caudate', 'WM']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 24  16  51  42   2  67  54   7]
 [ 33  27  31   9  26  75  16  71]
 [ 45  12  39   5 172  23 134  14]
 [ 18  26   1   0 156  45  76  17]
 [  5   1  10   6  53   1   1   9]
 [  7  16   0  12  18   3  19  22]
 [  4   3   0   0   0  22  92   2]
 [ 29  48   5  18 111  19  15   9]]"
